d1,type,d2
DB00615,1,DB06616
DB00220,1,DB00531
DB00912,1,DB00932
DB00479,1,DB01339
DB00475,1,DB00898
DB01197,1,DB01395
DB00503,1,DB08916
DB00422,1,DB01618
DB00237,1,DB00742
DB00898,1,DB06216
DB00266,1,DB00788
DB01041,1,DB09128
DB00720,1,DB00736
DB00422,1,DB01614
DB00327,1,DB00752
DB00594,1,DB00908
DB01251,1,DB06663
DB01201,1,DB05676
DB00598,1,DB00961
DB00679,1,DB00989
DB00180,1,DB00661
DB00912,1,DB06791
DB00337,1,DB01254
DB00349,1,DB04861
DB00181,1,DB00273
DB00503,1,DB00726
DB00847,1,DB06724
DB00190,1,DB00780
DB00898,1,DB06153
DB09042,1,DB09068
DB01320,1,DB09101
DB00653,1,DB05246
DB00252,1,DB06616
DB00622,1,DB01244
DB00938,1,DB06717
DB00268,1,DB00783
DB00820,1,DB09048
DB00750,1,DB01198
DB01024,1,DB01610
DB00454,1,DB01624
DB00450,1,DB00949
DB00278,1,DB00374
DB01211,1,DB02703
DB00214,1,DB00955
DB00996,1,DB01390
DB00695,1,DB00956
DB00193,1,DB04855
DB01036,1,DB08933
DB00559,1,DB01036
DB00745,1,DB09073
DB00294,1,DB00474
DB01403,1,DB06684
DB00822,1,DB01418
DB00620,1,DB00624
DB00252,1,DB01054
DB00387,1,DB00611
DB00252,1,DB01337
DB00468,1,DB00912
DB08877,1,DB09063
DB00628,1,DB01254
DB00758,1,DB01201
DB00477,1,DB06603
DB00521,1,DB00989
DB00401,1,DB08873
DB00622,1,DB00872
DB00196,1,DB00528
DB00945,1,DB06228
DB00605,1,DB01082
DB00213,1,DB00220
DB00450,1,DB01221
DB01233,1,DB01267
DB00780,1,DB01156
DB00683,1,DB01017
DB00637,1,DB00705
DB00191,1,DB01551
DB00014,1,DB00834
DB03619,1,DB04896
DB01148,1,DB08893
DB00252,1,DB01030
DB00363,1,DB00989
DB00668,1,DB01223
DB00275,1,DB00312
DB00409,1,DB09042
DB00780,1,DB01275
DB00615,1,DB01353
DB00706,1,DB00862
DB00758,1,DB01104
DB06695,1,DB09280
DB01083,1,DB09119
DB00867,1,DB05039
DB06480,1,DB08820
DB00477,1,DB00952
DB00270,1,DB09407
DB00421,1,DB00611
DB00266,1,DB00500
DB00839,1,DB01203
DB08899,1,DB09030
DB00363,1,DB00414
DB00215,1,DB00344
DB00238,1,DB01156
DB00748,1,DB06204
DB00187,1,DB01119
DB00514,1,DB01038
DB01224,1,DB09220
DB00537,1,DB00900
DB00413,1,DB00934
DB00820,1,DB01020
DB00924,1,DB01463
DB00337,1,DB00987
DB00204,1,DB01242
DB00834,1,DB06603
DB01203,1,DB06203
DB00295,1,DB01168
DB00813,1,DB01017
DB00593,1,DB08883
DB00450,1,DB06690
DB01397,1,DB09214
DB00700,1,DB09125
DB01182,1,DB01264
DB00220,1,DB08867
DB01364,1,DB06767
DB00413,1,DB00829
DB00374,1,DB01399
DB04843,1,DB09271
DB01223,1,DB01609
DB00687,1,DB00887
DB00752,1,DB01278
DB01143,1,DB04920
DB01181,1,DB01263
DB00673,1,DB06789
DB01263,1,DB08901
DB00270,1,DB00565
DB00280,1,DB00648
DB00367,1,DB08882
DB00294,1,DB00682
DB00202,1,DB01035
DB00598,1,DB00935
DB00561,1,DB00668
DB00250,1,DB00615
DB00202,1,DB01172
DB00780,1,DB04884
DB00216,1,DB00409
DB00938,1,DB06711
DB00252,1,DB00794
DB00705,1,DB04946
DB01174,1,DB09102
DB00804,1,DB09076
DB00563,1,DB04905
DB00420,1,DB00503
DB01609,1,DB08931
DB00921,1,DB06290
DB00571,1,DB00908
DB00472,1,DB00715
DB00312,1,DB00598
DB00501,1,DB00555
DB00332,1,DB01501
DB01211,1,DB09048
DB00441,1,DB00864
DB00622,1,DB01030
DB01162,1,DB04884
DB00470,1,DB00572
DB00976,1,DB01215
DB01024,1,DB09123
DB01236,1,DB01403
DB00814,1,DB01014
DB00387,1,DB00986
DB01397,1,DB04841
DB00684,1,DB01147
DB00588,1,DB06711
DB00788,1,DB01172
DB00752,1,DB01038
DB00201,1,DB01577
DB00281,1,DB00612
DB00726,1,DB09241
DB00349,1,DB00921
DB00396,1,DB08867
DB00404,1,DB01392
DB08873,1,DB09123
DB00195,1,DB01115
DB00514,1,DB06144
DB00368,1,DB05039
DB01221,1,DB08912
DB00657,1,DB00734
DB01104,1,DB06702
DB00328,1,DB09285
DB01296,1,DB09030
DB00598,1,DB00937
DB00653,1,DB01054
DB00841,1,DB06706
DB00343,1,DB01211
DB00335,1,DB09083
DB00476,1,DB01136
DB00351,1,DB01251
DB00595,1,DB00755
DB01232,1,DB09065
DB00726,1,DB00933
DB00202,1,DB01017
DB01054,1,DB01351
DB00773,1,DB08820
DB00794,1,DB06401
DB00014,1,DB00370
DB01233,1,DB05271
DB00277,1,DB00451
DB00366,1,DB00875
DB01251,1,DB06788
DB01235,1,DB09026
DB00794,1,DB09061
DB00181,1,DB00190
DB00619,1,DB01198
DB00395,1,DB09034
DB00813,1,DB00850
DB00454,1,DB00477
DB00554,1,DB00919
DB00605,1,DB00682
DB00842,1,DB08883
DB00091,1,DB00648
DB01063,1,DB01168
DB00490,1,DB00780
DB00554,1,DB06826
DB00282,1,DB00452
DB00243,1,DB01229
DB00450,1,DB00765
DB00607,1,DB01024
DB00185,1,DB09271
DB00176,1,DB00669
DB00829,1,DB01041
DB00912,1,DB04574
DB01203,1,DB04876
DB00985,1,DB09117
DB06636,1,DB09049
DB00388,1,DB00865
DB00280,1,DB01211
DB00997,1,DB08881
DB01609,1,DB08912
DB00921,1,DB01173
DB01193,1,DB01255
DB01017,1,DB04908
DB00715,1,DB01583
DB00715,1,DB00829
DB00606,1,DB00956
DB00918,1,DB01239
DB00433,1,DB01173
DB00834,1,DB01184
DB00834,1,DB08864
DB00091,1,DB01597
DB00557,1,DB06201
DB00418,1,DB00489
DB00715,1,DB00780
DB00918,1,DB01264
DB00203,1,DB01072
DB00176,1,DB01069
DB00765,1,DB01589
DB00752,1,DB00865
DB00191,1,DB01291
DB00224,1,DB00625
DB00468,1,DB00732
DB00136,1,DB00390
DB00980,1,DB08883
DB00193,1,DB00956
DB05812,1,DB09027
DB00564,1,DB01234
DB00246,1,DB01017
DB00767,1,DB00780
DB00363,1,DB06203
DB00957,1,DB06335
DB01320,1,DB08816
DB00323,1,DB00956
DB00201,1,DB00470
DB00370,1,DB01037
DB01238,1,DB09048
DB08873,1,DB08901
DB00661,1,DB09083
DB00619,1,DB01656
DB00474,1,DB00884
DB00165,1,DB00488
DB00622,1,DB01045
DB00412,1,DB00715
DB00273,1,DB01560
DB00850,1,DB01264
DB00370,1,DB08883
DB00615,1,DB00635
DB01080,1,DB09117
DB00311,1,DB00854
DB01219,1,DB06290
DB01167,1,DB09079
DB00418,1,DB00492
DB00333,1,DB01017
DB00454,1,DB00819
DB06335,1,DB06791
DB00393,1,DB00951
DB00594,1,DB01392
DB00557,1,DB01403
DB00227,1,DB01263
DB00752,1,DB01115
DB00203,1,DB01319
DB00723,1,DB06704
DB00391,1,DB00695
DB00588,1,DB00983
DB01118,1,DB01418
DB00136,1,DB00393
DB00211,1,DB01162
DB00363,1,DB01567
DB00625,1,DB01244
DB00224,1,DB04946
DB00215,1,DB00564
DB00682,1,DB01175
DB00966,1,DB01392
DB00338,1,DB01026
DB00317,1,DB06723
DB00910,1,DB06723
DB00220,1,DB00448
DB06228,1,DB06695
DB01241,1,DB08860
DB01100,1,DB01173
DB00163,1,DB01009
DB00195,1,DB00297
DB00715,1,DB01038
DB00999,1,DB06203
DB00332,1,DB00450
DB04817,1,DB09074
DB00472,1,DB00601
DB00622,1,DB08933
DB01233,1,DB01463
DB01319,1,DB08882
DB00295,1,DB09280
DB00956,1,DB01202
DB00657,1,DB05245
DB01087,1,DB09065
DB00752,1,DB00887
DB00613,1,DB00796
DB00607,1,DB09143
DB01609,1,DB09071
DB00561,1,DB00723
DB00333,1,DB00933
DB00686,1,DB01009
DB00202,1,DB00798
DB01104,1,DB01233
DB00191,1,DB00486
DB00243,1,DB08865
DB00398,1,DB00564
DB00615,1,DB00619
DB00559,1,DB01591
DB00956,1,DB01320
DB01174,1,DB09123
DB00413,1,DB01069
DB00349,1,DB00413
DB00603,1,DB01263
DB01026,1,DB01609
DB00316,1,DB01354
DB00277,1,DB01359
DB01100,1,DB06288
DB00387,1,DB09300
DB01601,1,DB09123
DB00310,1,DB00497
DB00708,1,DB01037
DB00752,1,DB01001
DB01195,1,DB01390
DB01083,1,DB06218
DB01106,1,DB01173
DB00912,1,DB01067
DB01656,1,DB06772
DB01050,1,DB08976
DB00503,1,DB01087
DB00489,1,DB00708
DB00321,1,DB00363
DB00310,1,DB01356
DB00564,1,DB00872
DB01224,1,DB01263
DB00422,1,DB00695
DB01039,1,DB01586
DB00492,1,DB06212
DB00748,1,DB01409
DB00314,1,DB00684
DB00648,1,DB06589
DB01142,1,DB09072
DB00935,1,DB00945
DB00279,1,DB00304
DB00571,1,DB00975
DB00972,1,DB00985
DB00523,1,DB00563
DB00486,1,DB08883
DB00264,1,DB01115
DB00391,1,DB00420
DB00997,1,DB01601
DB00762,1,DB01589
DB01026,1,DB09101
DB00391,1,DB01242
DB00765,1,DB01236
DB00794,1,DB00964
DB00956,1,DB01267
DB00758,1,DB01244
DB00211,1,DB00486
DB00343,1,DB09054
DB00187,1,DB01210
DB00470,1,DB01211
DB00537,1,DB04951
DB00391,1,DB00765
DB00474,1,DB00703
DB00495,1,DB00613
DB00413,1,DB00494
DB00648,1,DB09291
DB01120,1,DB01238
DB00241,1,DB00983
DB01234,1,DB09074
DB00794,1,DB00960
DB01331,1,DB03615
DB00321,1,DB00816
DB00612,1,DB00673
DB01037,1,DB04884
DB00337,1,DB00343
DB01259,1,DB08873
DB00230,1,DB06148
DB00250,1,DB01174
DB00337,1,DB00755
DB00269,1,DB00932
DB00423,1,DB06204
DB01098,1,DB09291
DB00181,1,DB09071
DB00470,1,DB01620
DB00104,1,DB00757
DB00530,1,DB02703
DB00216,1,DB01254
DB00214,1,DB09082
DB00414,1,DB00627
DB00675,1,DB08820
DB00401,1,DB09073
DB00557,1,DB01409
DB01151,1,DB09076
DB01104,1,DB01418
DB00961,1,DB01136
DB00875,1,DB00924
DB00136,1,DB00559
DB00502,1,DB08897
DB00927,1,DB08912
DB06290,1,DB09065
DB00673,1,DB00862
DB01054,1,DB01201
DB04855,1,DB08899
DB00567,1,DB01418
DB00295,1,DB01081
DB00997,1,DB01156
DB00860,1,DB01072
DB00316,1,DB01407
DB01168,1,DB04884
DB00921,1,DB01189
DB01263,1,DB06636
DB00360,1,DB00563
DB00395,1,DB00425
DB04835,1,DB09065
DB00475,1,DB00651
DB00465,1,DB01600
DB01601,1,DB08907
DB00104,1,DB01136
DB00675,1,DB01232
DB00243,1,DB06207
DB00404,1,DB06204
DB01238,1,DB06414
DB00206,1,DB00543
DB00648,1,DB00912
DB00484,1,DB00598
DB00586,1,DB00682
DB00951,1,DB06702
DB00682,1,DB01353
DB00273,1,DB01041
DB00745,1,DB00830
DB00409,1,DB00715
DB00460,1,DB01017
DB00398,1,DB01656
DB00214,1,DB00802
DB00331,1,DB00703
DB00924,1,DB00972
DB00951,1,DB01236
DB00474,1,DB09026
DB00468,1,DB00470
DB00675,1,DB01075
DB01320,1,DB09065
DB00661,1,DB01267
DB00323,1,DB09009
DB00415,1,DB01082
DB09083,1,DB09330
DB01175,1,DB01614
DB01098,1,DB01319
DB00264,1,DB01354
DB00784,1,DB01395
DB00572,1,DB08897
DB00508,1,DB00669
DB00295,1,DB11315
DB00241,1,DB09273
DB01026,1,DB09227
DB06589,1,DB09039
DB01072,1,DB08912
DB00790,1,DB01354
DB00387,1,DB09271
DB00350,1,DB00474
DB00332,1,DB01114
DB00322,1,DB00864
DB00317,1,DB00863
DB00862,1,DB09477
DB00668,1,DB01251
DB01239,1,DB01242
DB00277,1,DB00289
DB00461,1,DB01609
DB00460,1,DB00982
DB00204,1,DB00281
DB00166,1,DB00653
DB00390,1,DB03880
DB00408,1,DB00471
DB01021,1,DB01119
DB01167,1,DB06724
DB01026,1,DB06723
DB00458,1,DB00508
DB06228,1,DB09075
DB00656,1,DB01609
DB00270,1,DB11093
DB00321,1,DB01463
DB01118,1,DB06589
DB00166,1,DB06335
DB00246,1,DB09068
DB01242,1,DB06288
DB01175,1,DB01207
DB00203,1,DB00820
DB00494,1,DB06204
DB00470,1,DB00484
DB00425,1,DB01242
DB00985,1,DB09272
DB00523,1,DB00872
DB00563,1,DB00578
DB00196,1,DB00683
DB00476,1,DB01197
DB00861,1,DB06605
DB01032,1,DB01416
DB00230,1,DB00425
DB00949,1,DB09117
DB00213,1,DB00244
DB00104,1,DB09039
DB00327,1,DB06274
DB00571,1,DB09049
DB00455,1,DB01278
DB00454,1,DB01171
DB00519,1,DB01021
DB00687,1,DB00814
DB00465,1,DB09214
DB01211,1,DB01215
DB00706,1,DB06290
DB00331,1,DB00524
DB00215,1,DB01267
DB03619,1,DB06695
DB00615,1,DB00884
DB00700,1,DB01392
DB00557,1,DB01560
DB00477,1,DB01278
DB01041,1,DB01351
DB01394,1,DB08873
DB00468,1,DB00880
DB00343,1,DB09034
DB00241,1,DB00661
DB00220,1,DB01149
DB00316,1,DB00393
DB00653,1,DB00854
DB00231,1,DB00252
DB01101,1,DB01418
DB00252,1,DB05676
DB00311,1,DB01320
DB00630,1,DB06724
DB00794,1,DB01223
DB00578,1,DB01172
DB00176,1,DB01623
DB00528,1,DB11093
DB00503,1,DB01076
DB01600,1,DB09026
DB00610,1,DB00871
DB00752,1,DB04884
DB00710,1,DB00736
DB00014,1,DB01075
DB01030,1,DB01211
DB00268,1,DB00494
DB00222,1,DB00446
DB00582,1,DB08816
DB00752,1,DB01214
DB01151,1,DB01267
DB01264,1,DB01411
DB00476,1,DB00657
DB00689,1,DB01032
DB01074,1,DB01162
DB00586,1,DB06696
DB00091,1,DB06710
DB04843,1,DB06148
DB01367,1,DB08880
DB00651,1,DB01193
DB01026,1,DB01377
DB00433,1,DB00761
DB00703,1,DB00780
DB00775,1,DB01254
DB00651,1,DB00897
DB00391,1,DB01176
DB00470,1,DB00540
DB00204,1,DB00656
DB01024,1,DB06724
DB00865,1,DB01463
DB00938,1,DB09054
DB00304,1,DB00312
DB00268,1,DB00899
DB00884,1,DB01201
DB00285,1,DB09053
DB00564,1,DB01238
DB00722,1,DB09276
DB00697,1,DB00850
DB00294,1,DB00834
DB00104,1,DB00308
DB00252,1,DB06204
DB01017,1,DB01219
DB06148,1,DB09300
DB01656,1,DB06603
DB00195,1,DB00277
DB00731,1,DB00945
DB00321,1,DB01018
DB00834,1,DB01069
DB01115,1,DB09054
DB00715,1,DB00933
DB00472,1,DB01197
DB01623,1,DB06700
DB01076,1,DB01241
DB00557,1,DB00842
DB00726,1,DB06288
DB00243,1,DB01320
DB00318,1,DB01075
DB00252,1,DB00675
DB00206,1,DB00454
DB00388,1,DB00427
DB01171,1,DB08897
DB00454,1,DB01403
DB00266,1,DB01418
DB00418,1,DB00765
DB00559,1,DB08880
DB00215,1,DB00604
DB00651,1,DB01594
DB01045,1,DB01058
DB00401,1,DB00976
DB00831,1,DB01021
DB00607,1,DB08899
DB00682,1,DB08795
DB00842,1,DB05271
DB00163,1,DB00682
DB06212,1,DB09118
DB00682,1,DB00744
DB01062,1,DB01278
DB00648,1,DB01175
DB00321,1,DB08976
DB00277,1,DB06717
DB00421,1,DB00794
DB00158,1,DB01320
DB00346,1,DB01609
DB00335,1,DB08895
DB00227,1,DB02701
DB00590,1,DB00661
DB00313,1,DB01151
DB00136,1,DB00959
DB00307,1,DB00448
DB00220,1,DB00393
DB00333,1,DB00421
DB00850,1,DB01403
DB00199,1,DB00641
DB00332,1,DB01064
DB00790,1,DB00903
DB00872,1,DB00949
DB01069,1,DB08893
DB00564,1,DB00677
DB00673,1,DB00773
DB00230,1,DB01083
DB00615,1,DB08912
DB00273,1,DB00540
DB00241,1,DB00972
DB01072,1,DB01211
DB00849,1,DB01083
DB01129,1,DB08864
DB00880,1,DB01551
DB00585,1,DB00705
DB00196,1,DB00549
DB00781,1,DB01111
DB01012,1,DB01151
DB00559,1,DB06335
DB00470,1,DB00564
DB00193,1,DB00333
DB00331,1,DB09128
DB01254,1,DB01590
DB01132,1,DB01238
DB00542,1,DB01590
DB00541,1,DB01609
DB00435,1,DB01086
DB00334,1,DB06684
DB00208,1,DB00818
DB01211,1,DB04845
DB00401,1,DB01392
DB00014,1,DB00440
DB00686,1,DB00946
DB00908,1,DB01551
DB00863,1,DB09273
DB00461,1,DB01014
DB00705,1,DB00813
DB06414,1,DB09053
DB02703,1,DB05239
DB00250,1,DB01117
DB00309,1,DB01232
DB00273,1,DB05271
DB00541,1,DB00975
DB00452,1,DB00695
DB00186,1,DB05246
DB00224,1,DB01126
DB00521,1,DB00734
DB00871,1,DB01255
DB00269,1,DB00278
DB00231,1,DB09117
DB00816,1,DB00880
DB00706,1,DB09065
DB00612,1,DB00648
DB00333,1,DB06204
DB00295,1,DB09072
DB01291,1,DB09042
DB00715,1,DB05812
DB00427,1,DB09290
DB00865,1,DB01267
DB00682,1,DB01414
DB00687,1,DB08909
DB01142,1,DB05812
DB00346,1,DB00935
DB01026,1,DB06772
DB00559,1,DB00976
DB00624,1,DB01234
DB00268,1,DB00327
DB00455,1,DB00898
DB00177,1,DB00590
DB01595,1,DB08883
DB00661,1,DB00780
DB00484,1,DB05271
DB00745,1,DB08934
DB00268,1,DB09555
DB01053,1,DB01082
DB00897,1,DB09034
DB00220,1,DB00675
DB00187,1,DB01182
DB00321,1,DB00486
DB00206,1,DB00820
DB00427,1,DB00765
DB00490,1,DB01211
DB00401,1,DB00418
DB00455,1,DB09076
DB00834,1,DB08865
DB06636,1,DB08820
DB00259,1,DB00396
DB00514,1,DB01224
DB00723,1,DB01288
DB00232,1,DB08907
DB00366,1,DB00715
DB00472,1,DB00956
DB00564,1,DB08899
DB00413,1,DB00708
DB00268,1,DB00564
DB00951,1,DB01234
DB00695,1,DB01354
DB00374,1,DB01166
DB00571,1,DB06218
DB00897,1,DB09118
DB01609,1,DB06695
DB00211,1,DB00332
DB00390,1,DB00461
DB01242,1,DB01624
DB00648,1,DB00673
DB00318,1,DB00857
DB01233,1,DB08815
DB00273,1,DB00924
DB00196,1,DB00745
DB00415,1,DB00759
DB01114,1,DB09290
DB00564,1,DB08910
DB00956,1,DB01560
DB00502,1,DB00918
DB00387,1,DB00572
DB00193,1,DB00266
DB00999,1,DB01392
DB01201,1,DB08873
DB00181,1,DB01238
DB00266,1,DB01059
DB00726,1,DB00972
DB00323,1,DB01041
DB00220,1,DB00672
DB00690,1,DB00972
DB00748,1,DB00921
DB00495,1,DB00997
DB00496,1,DB00872
DB00224,1,DB09053
DB08867,1,DB09065
DB00366,1,DB08893
DB00540,1,DB00908
DB01590,1,DB06290
DB01184,1,DB02703
DB00715,1,DB08907
DB00374,1,DB00903
DB00470,1,DB00623
DB00514,1,DB04842
DB00653,1,DB00934
DB00683,1,DB08883
DB00603,1,DB01354
DB00880,1,DB00898
DB01339,1,DB01427
DB00726,1,DB09034
DB01053,1,DB01418
DB00266,1,DB01600
DB00851,1,DB01097
DB00390,1,DB01050
DB00844,1,DB00898
DB01026,1,DB04946
DB00370,1,DB00427
DB01172,1,DB01337
DB00186,1,DB00956
DB01070,1,DB01223
DB00835,1,DB06148
DB00565,1,DB00653
DB00207,1,DB09075
DB00468,1,DB09083
DB00503,1,DB01320
DB01129,1,DB01263
DB01201,1,DB04868
DB01319,1,DB01320
DB00831,1,DB04844
DB00598,1,DB00820
DB00193,1,DB00752
DB00204,1,DB09065
DB00953,1,DB01618
DB00358,1,DB08933
DB00570,1,DB01167
DB00222,1,DB00887
DB00583,1,DB00682
DB00595,1,DB00713
DB00391,1,DB00524
DB01071,1,DB01171
DB05271,1,DB06282
DB00215,1,DB02703
DB06237,1,DB08865
DB00564,1,DB00653
DB00401,1,DB01234
DB00412,1,DB01045
DB00557,1,DB01174
DB00977,1,DB01124
DB00903,1,DB09242
DB00780,1,DB01132
DB01151,1,DB06702
DB00908,1,DB01030
DB00176,1,DB01037
DB00237,1,DB00571
DB00794,1,DB06176
DB00819,1,DB00854
DB00104,1,DB01137
DB01032,1,DB01332
DB00204,1,DB05294
DB00898,1,DB00906
DB00474,1,DB00956
DB00280,1,DB08933
DB00908,1,DB09073
DB00484,1,DB00829
DB00391,1,DB01390
DB00220,1,DB00745
DB00949,1,DB08912
DB00543,1,DB01175
DB00433,1,DB00918
DB00373,1,DB00418
DB00765,1,DB00921
DB00104,1,DB08895
DB00401,1,DB11126
DB01174,1,DB08815
DB00176,1,DB06216
DB04905,1,DB08881
DB01248,1,DB09073
DB00762,1,DB09118
DB00266,1,DB04839
DB00321,1,DB00601
DB00215,1,DB09048
DB00252,1,DB00381
DB01232,1,DB04845
DB00949,1,DB06290
DB00252,1,DB00738
DB01012,1,DB09068
DB00619,1,DB01166
DB00861,1,DB08976
DB01140,1,DB01418
DB00831,1,DB00953
DB00450,1,DB00985
DB00450,1,DB00909
DB00220,1,DB01251
DB01158,1,DB08868
DB00382,1,DB00728
DB08931,1,DB09291
DB00742,1,DB01143
DB00206,1,DB01069
DB00325,1,DB00820
DB00937,1,DB06711
DB00191,1,DB00598
DB00820,1,DB00862
DB00468,1,DB01045
DB01418,1,DB09288
DB00252,1,DB00468
DB00482,1,DB01032
DB00717,1,DB09119
DB00196,1,DB00758
DB00554,1,DB06605
DB00220,1,DB00864
DB00570,1,DB08882
DB00206,1,DB09042
DB00932,1,DB06684
DB00875,1,DB01069
DB00734,1,DB01017
DB00625,1,DB00956
DB00529,1,DB00887
DB00366,1,DB00747
DB00563,1,DB00739
DB08816,1,DB08827
DB00270,1,DB11126
DB00398,1,DB01072
DB00819,1,DB00908
DB00598,1,DB06704
DB00373,1,DB01264
DB00335,1,DB03128
DB00258,1,DB01577
DB00669,1,DB06288
DB00232,1,DB00912
DB00196,1,DB01149
DB00358,1,DB06697
DB00313,1,DB00474
DB01238,1,DB09119
DB00280,1,DB00391
DB00528,1,DB01026
DB00695,1,DB01192
DB00181,1,DB00899
DB00521,1,DB01614
DB00224,1,DB00528
DB00887,1,DB00919
DB00603,1,DB01072
DB00220,1,DB00687
DB00370,1,DB00601
DB00206,1,DB00418
DB00186,1,DB01192
DB00780,1,DB01067
DB04825,1,DB09407
DB00434,1,DB01171
DB01174,1,DB08896
DB00269,1,DB00302
DB00159,1,DB00861
DB00864,1,DB08976
DB00252,1,DB01589
DB00199,1,DB01208
DB00420,1,DB01041
DB00610,1,DB09042
DB00366,1,DB00391
DB00934,1,DB09272
DB00159,1,DB01104
DB00784,1,DB01014
DB00578,1,DB01082
DB05521,1,DB08901
DB01041,1,DB01100
DB00248,1,DB01038
DB06684,1,DB09042
DB00334,1,DB01041
DB00420,1,DB01238
DB00404,1,DB09048
DB00884,1,DB01263
DB00252,1,DB09117
DB00216,1,DB09118
DB00275,1,DB00820
DB00972,1,DB08897
DB00612,1,DB00708
DB00181,1,DB01219
DB06282,1,DB09076
DB01030,1,DB09053
DB00704,1,DB06204
DB00381,1,DB01355
DB00484,1,DB08815
DB00468,1,DB01136
DB00780,1,DB09068
DB00418,1,DB00977
DB00950,1,DB00972
DB01136,1,DB09027
DB00191,1,DB00961
DB00726,1,DB00761
DB00204,1,DB00208
DB00753,1,DB01173
DB00582,1,DB09101
DB00159,1,DB00215
DB00842,1,DB00956
DB04868,1,DB06616
DB00277,1,DB00279
DB00700,1,DB09065
DB00661,1,DB09074
DB00297,1,DB01359
DB00588,1,DB09273
DB00582,1,DB06616
DB00420,1,DB01037
DB00749,1,DB01203
DB00368,1,DB00935
DB00884,1,DB01045
DB00363,1,DB08907
DB00370,1,DB01236
DB00367,1,DB08907
DB00204,1,DB00872
DB00270,1,DB00374
DB00705,1,DB09104
DB00903,1,DB06696
DB00295,1,DB00311
DB01137,1,DB09268
DB00773,1,DB08899
DB00337,1,DB00773
DB00196,1,DB06616
DB00933,1,DB06684
DB00692,1,DB00884
DB00470,1,DB00611
DB01233,1,DB09042
DB01074,1,DB11110
DB00690,1,DB01173
DB00270,1,DB01235
DB00927,1,DB01066
DB00470,1,DB00937
DB00333,1,DB01021
DB01022,1,DB01418
DB00484,1,DB00996
DB00440,1,DB01120
DB04841,1,DB09104
DB01026,1,DB01074
DB00470,1,DB00683
DB00181,1,DB00898
DB00388,1,DB01620
DB00322,1,DB01221
DB00310,1,DB01235
DB00376,1,DB01278
DB00367,1,DB08912
DB00477,1,DB01377
DB00658,1,DB01155
DB00675,1,DB01006
DB00370,1,DB01041
DB00540,1,DB00898
DB00961,1,DB04861
DB00211,1,DB00752
DB00422,1,DB01189
DB00503,1,DB01002
DB00199,1,DB00280
DB00726,1,DB00898
DB00813,1,DB09117
DB01045,1,DB05109
DB00852,1,DB01407
DB06616,1,DB08820
DB00745,1,DB00871
DB00252,1,DB08875
DB00333,1,DB09117
DB00564,1,DB06176
DB00747,1,DB09076
DB00269,1,DB09101
DB01214,1,DB03128
DB06717,1,DB09048
DB00264,1,DB01156
DB01174,1,DB04845
DB00715,1,DB06663
DB01167,1,DB08931
DB00238,1,DB01037
DB00193,1,DB01173
DB01136,1,DB09220
DB00985,1,DB09034
DB00252,1,DB00520
DB00420,1,DB01071
DB00620,1,DB04876
DB01214,1,DB08868
DB00186,1,DB00277
DB00371,1,DB00425
DB00559,1,DB01264
DB01201,1,DB09054
DB00266,1,DB01026
DB01259,1,DB09049
DB00927,1,DB09027
DB00625,1,DB01320
DB01076,1,DB09102
DB00255,1,DB01235
DB00382,1,DB00536
DB01071,1,DB06723
DB01137,1,DB06723
DB00104,1,DB00187
DB00921,1,DB04841
DB00454,1,DB01267
DB00741,1,DB02901
DB00813,1,DB01244
DB01026,1,DB06480
DB00706,1,DB01263
DB00309,1,DB00363
DB00682,1,DB00977
DB00204,1,DB06663
DB00489,1,DB01377
DB00450,1,DB09300
DB00231,1,DB06201
DB00414,1,DB00734
DB00214,1,DB09080
DB01144,1,DB01560
DB00601,1,DB00907
DB00320,1,DB01463
DB00679,1,DB01175
DB01045,1,DB09128
DB00708,1,DB06767
DB00528,1,DB06724
DB00227,1,DB09054
DB00370,1,DB00752
DB00230,1,DB01340
DB00343,1,DB09059
DB00196,1,DB06413
DB00974,1,DB04574
DB00346,1,DB00648
DB01409,1,DB01591
DB00575,1,DB09117
DB00196,1,DB00502
DB01032,1,DB01050
DB00333,1,DB01319
DB01169,1,DB04876
DB00186,1,DB00402
DB00543,1,DB00767
DB00501,1,DB01244
DB00266,1,DB00991
DB01173,1,DB04946
DB00252,1,DB00755
DB00540,1,DB01175
DB00241,1,DB00252
DB00586,1,DB01014
DB00697,1,DB00904
DB00651,1,DB01587
DB00374,1,DB01162
DB00363,1,DB00446
DB00295,1,DB00484
DB00601,1,DB01038
DB00678,1,DB01609
DB00988,1,DB01579
DB00191,1,DB01463
DB01221,1,DB06717
DB01001,1,DB01288
DB01097,1,DB01206
DB01021,1,DB06282
DB00599,1,DB01621
DB01175,1,DB01618
DB05109,1,DB09073
DB00956,1,DB01621
DB00474,1,DB00622
DB00196,1,DB00883
DB01167,1,DB04845
DB00295,1,DB09300
DB00661,1,DB01339
DB00834,1,DB01195
DB01119,1,DB09242
DB00752,1,DB09256
DB00595,1,DB01377
DB00366,1,DB00413
DB00363,1,DB01101
DB00211,1,DB00661
DB01577,1,DB01618
DB01158,1,DB01214
DB00270,1,DB01119
DB06605,1,DB08816
DB00374,1,DB01174
DB01560,1,DB08815
DB00582,1,DB08439
DB08912,1,DB09074
DB00215,1,DB01063
DB01045,1,DB01224
DB00181,1,DB00835
DB00865,1,DB01063
DB00214,1,DB00749
